,currency,sector,credit_source,time,variable,value
4547,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1993-11-01,Innenlandsk lσnegjeld,76.789
4548,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1993-12-01,Innenlandsk lσnegjeld,77.349
4549,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-01-01,Innenlandsk lσnegjeld,77.608
4550,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-02-01,Innenlandsk lσnegjeld,77.218
4551,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-03-01,Innenlandsk lσnegjeld,77.414
4552,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-04-01,Innenlandsk lσnegjeld,76.317
4553,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-05-01,Innenlandsk lσnegjeld,76.047
4554,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-06-01,Innenlandsk lσnegjeld,76.1
4555,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-07-01,Innenlandsk lσnegjeld,77.729
4556,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-08-01,Innenlandsk lσnegjeld,77.594
4557,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-09-01,Innenlandsk lσnegjeld,76.918
4558,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-10-01,Innenlandsk lσnegjeld,75.795
4559,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-11-01,Innenlandsk lσnegjeld,75.669
4560,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1994-12-01,Innenlandsk lσnegjeld,77.442
4561,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-01-01,Innenlandsk lσnegjeld,78.337
4562,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-02-01,Innenlandsk lσnegjeld,78.628
4563,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-03-01,Innenlandsk lσnegjeld,79.009
4564,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-04-01,Innenlandsk lσnegjeld,77.948
4565,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-05-01,Innenlandsk lσnegjeld,77.756
4566,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-06-01,Innenlandsk lσnegjeld,78.413
4567,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-07-01,Innenlandsk lσnegjeld,79.199
4568,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-08-01,Innenlandsk lσnegjeld,78.819
4569,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-09-01,Innenlandsk lσnegjeld,78.918
4570,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-10-01,Innenlandsk lσnegjeld,78.165
4571,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-11-01,Innenlandsk lσnegjeld,77.989
4572,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1995-12-01,Innenlandsk lσnegjeld,79.396
4573,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-01-01,Innenlandsk lσnegjeld,80.287
4574,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-02-01,Innenlandsk lσnegjeld,80.669
4575,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-03-01,Innenlandsk lσnegjeld,81.44
4576,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-04-01,Innenlandsk lσnegjeld,81.346
4577,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-05-01,Innenlandsk lσnegjeld,81.583
4578,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-06-01,Innenlandsk lσnegjeld,82.126
4579,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-07-01,Innenlandsk lσnegjeld,83.071
4580,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-08-01,Innenlandsk lσnegjeld,82.75
4581,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-09-01,Innenlandsk lσnegjeld,83.563
4582,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-10-01,Innenlandsk lσnegjeld,83.263
4583,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-11-01,Innenlandsk lσnegjeld,85.01
4584,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1996-12-01,Innenlandsk lσnegjeld,84.867
4585,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-01-01,Innenlandsk lσnegjeld,84.083
4586,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-02-01,Innenlandsk lσnegjeld,82.548
4587,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-03-01,Innenlandsk lσnegjeld,82.581
4588,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-04-01,Innenlandsk lσnegjeld,82.87
4589,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-05-01,Innenlandsk lσnegjeld,83.704
4590,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-06-01,Innenlandsk lσnegjeld,84.648
4591,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-07-01,Innenlandsk lσnegjeld,86.415
4592,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-08-01,Innenlandsk lσnegjeld,86.819
4593,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-09-01,Innenlandsk lσnegjeld,87.837
4594,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-10-01,Innenlandsk lσnegjeld,88.013
4595,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-11-01,Innenlandsk lσnegjeld,89.483
4596,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1997-12-01,Innenlandsk lσnegjeld,88.906
4597,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-01-01,Innenlandsk lσnegjeld,90.341
4598,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-02-01,Innenlandsk lσnegjeld,91.816
4599,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-03-01,Innenlandsk lσnegjeld,92.103
4600,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-04-01,Innenlandsk lσnegjeld,91.291
4601,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-05-01,Innenlandsk lσnegjeld,90.983
4602,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-06-01,Innenlandsk lσnegjeld,91.287
4603,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-07-01,Innenlandsk lσnegjeld,92.17
4604,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-08-01,Innenlandsk lσnegjeld,92.583
4605,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-09-01,Innenlandsk lσnegjeld,91.685
4606,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-10-01,Innenlandsk lσnegjeld,92.18
4607,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-11-01,Innenlandsk lσnegjeld,92.401
4608,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1998-12-01,Innenlandsk lσnegjeld,93.834
4609,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-01-01,Innenlandsk lσnegjeld,94.441
4610,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-02-01,Innenlandsk lσnegjeld,95.409
4611,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-03-01,Innenlandsk lσnegjeld,93.626
4612,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-04-01,Innenlandsk lσnegjeld,94.329
4613,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-05-01,Innenlandsk lσnegjeld,94.168
4614,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-06-01,Innenlandsk lσnegjeld,97.053
4615,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-07-01,Innenlandsk lσnegjeld,98.816
4616,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-08-01,Innenlandsk lσnegjeld,99.127
4617,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-09-01,Innenlandsk lσnegjeld,98.386
4618,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-10-01,Innenlandsk lσnegjeld,98.894
4619,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-11-01,Innenlandsk lσnegjeld,99.826
4620,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,1999-12-01,Innenlandsk lσnegjeld,101.555
4621,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-01-01,Innenlandsk lσnegjeld,102.02
4622,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-02-01,Innenlandsk lσnegjeld,101.023
4623,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-03-01,Innenlandsk lσnegjeld,101.413
4624,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-04-01,Innenlandsk lσnegjeld,101.188
4625,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-05-01,Innenlandsk lσnegjeld,101.246
4626,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-06-01,Innenlandsk lσnegjeld,102.483
4627,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-07-01,Innenlandsk lσnegjeld,104.393
4628,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-08-01,Innenlandsk lσnegjeld,105.46
4629,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-09-01,Innenlandsk lσnegjeld,106.48
4630,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-10-01,Innenlandsk lσnegjeld,107.497
4631,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-11-01,Innenlandsk lσnegjeld,112.736
4632,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2000-12-01,Innenlandsk lσnegjeld,117.337
4633,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-01-01,Innenlandsk lσnegjeld,118.149
4634,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-02-01,Innenlandsk lσnegjeld,119.025
4635,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-03-01,Innenlandsk lσnegjeld,117.583
4636,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-04-01,Innenlandsk lσnegjeld,118.156
4637,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-05-01,Innenlandsk lσnegjeld,117.104
4638,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-06-01,Innenlandsk lσnegjeld,118.254
4639,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-07-01,Innenlandsk lσnegjeld,119.384
4640,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-08-01,Innenlandsk lσnegjeld,120.556
4641,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-09-01,Innenlandsk lσnegjeld,120.132
4642,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-10-01,Innenlandsk lσnegjeld,120.542
4643,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-11-01,Innenlandsk lσnegjeld,122.65
4644,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2001-12-01,Innenlandsk lσnegjeld,125.954
4645,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-01-01,Innenlandsk lσnegjeld,121.62
4646,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-02-01,Innenlandsk lσnegjeld,119.669
4647,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-03-01,Innenlandsk lσnegjeld,117.76
4648,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-04-01,Innenlandsk lσnegjeld,118.368
4649,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-05-01,Innenlandsk lσnegjeld,118.686
4650,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-06-01,Innenlandsk lσnegjeld,120.32
4651,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-07-01,Innenlandsk lσnegjeld,120.701
4652,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-08-01,Innenlandsk lσnegjeld,121.137
4653,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-09-01,Innenlandsk lσnegjeld,121.724
4654,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-10-01,Innenlandsk lσnegjeld,122.749
4655,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-11-01,Innenlandsk lσnegjeld,125.709
4656,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2002-12-01,Innenlandsk lσnegjeld,129.177
4657,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-01-01,Innenlandsk lσnegjeld,129.451
4658,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-02-01,Innenlandsk lσnegjeld,131.466
4659,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-03-01,Innenlandsk lσnegjeld,132.41
4660,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-04-01,Innenlandsk lσnegjeld,133.973
4661,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-05-01,Innenlandsk lσnegjeld,135.317
4662,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-06-01,Innenlandsk lσnegjeld,136.537
4663,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-07-01,Innenlandsk lσnegjeld,139.199
4664,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-08-01,Innenlandsk lσnegjeld,140.409
4665,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-09-01,Innenlandsk lσnegjeld,139.84
4666,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-10-01,Innenlandsk lσnegjeld,141.205
4667,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-11-01,Innenlandsk lσnegjeld,142.01
4668,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2003-12-01,Innenlandsk lσnegjeld,148.609
4669,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-01-01,Innenlandsk lσnegjeld,149.668
4670,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-02-01,Innenlandsk lσnegjeld,150.521
4671,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-03-01,Innenlandsk lσnegjeld,150.526
4672,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-04-01,Innenlandsk lσnegjeld,150.713
4673,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-05-01,Innenlandsk lσnegjeld,151.165
4674,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-06-01,Innenlandsk lσnegjeld,152.958
4675,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-07-01,Innenlandsk lσnegjeld,153.202
4676,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-08-01,Innenlandsk lσnegjeld,153.881
4677,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-09-01,Innenlandsk lσnegjeld,155.84
4678,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-10-01,Innenlandsk lσnegjeld,157.955
4679,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-11-01,Innenlandsk lσnegjeld,161.092
4680,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2004-12-01,Innenlandsk lσnegjeld,163.563
4681,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-01-01,Innenlandsk lσnegjeld,164.93
4682,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-02-01,Innenlandsk lσnegjeld,165.673
4683,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-03-01,Innenlandsk lσnegjeld,165.967
4684,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-04-01,Innenlandsk lσnegjeld,166.463
4685,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-05-01,Innenlandsk lσnegjeld,166.269
4686,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-06-01,Innenlandsk lσnegjeld,166.989
4687,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-07-01,Innenlandsk lσnegjeld,167.616
4688,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-08-01,Innenlandsk lσnegjeld,168.013
4689,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-09-01,Innenlandsk lσnegjeld,169.304
4690,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-10-01,Innenlandsk lσnegjeld,170.341
4691,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-11-01,Innenlandsk lσnegjeld,170.893
4692,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2005-12-01,Innenlandsk lσnegjeld,174.107
4693,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-01-01,Innenlandsk lσnegjeld,174.674
4694,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-02-01,Innenlandsk lσnegjeld,176.119
4695,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-03-01,Innenlandsk lσnegjeld,177.211
4696,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-04-01,Innenlandsk lσnegjeld,176.788
4697,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-05-01,Innenlandsk lσnegjeld,174.988
4698,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-06-01,Innenlandsk lσnegjeld,177.079
4699,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-07-01,Innenlandsk lσnegjeld,177.947
4700,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-08-01,Innenlandsk lσnegjeld,179.218
4701,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-09-01,Innenlandsk lσnegjeld,180.565
4702,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-10-01,Innenlandsk lσnegjeld,179.775
4703,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-11-01,Innenlandsk lσnegjeld,181.003
4704,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2006-12-01,Innenlandsk lσnegjeld,187.391
4705,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-01-01,Innenlandsk lσnegjeld,189.943
4706,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-02-01,Innenlandsk lσnegjeld,191.71
4707,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-03-01,Innenlandsk lσnegjeld,194.121
4708,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-04-01,Innenlandsk lσnegjeld,193.022
4709,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-05-01,Innenlandsk lσnegjeld,194.512
4710,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-06-01,Innenlandsk lσnegjeld,196.053
4711,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-07-01,Innenlandsk lσnegjeld,196.85
4712,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-08-01,Innenlandsk lσnegjeld,197.441
4713,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-09-01,Innenlandsk lσnegjeld,198.122
4714,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-10-01,Innenlandsk lσnegjeld,198.803
4715,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-11-01,Innenlandsk lσnegjeld,201.058
4716,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2007-12-01,Innenlandsk lσnegjeld,205.069
4717,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-01-01,Innenlandsk lσnegjeld,206.226
4718,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-02-01,Innenlandsk lσnegjeld,208.327
4719,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-03-01,Innenlandsk lσnegjeld,207.708
4720,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-04-01,Innenlandsk lσnegjeld,210.401
4721,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-05-01,Innenlandsk lσnegjeld,210.668
4722,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-06-01,Innenlandsk lσnegjeld,210.226
4723,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-07-01,Innenlandsk lσnegjeld,212.071
4724,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-08-01,Innenlandsk lσnegjeld,212.936
4725,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-09-01,Innenlandsk lσnegjeld,213.106
4726,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-10-01,Innenlandsk lσnegjeld,217.386
4727,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-11-01,Innenlandsk lσnegjeld,220.502
4728,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2008-12-01,Innenlandsk lσnegjeld,228.722
4729,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-01-01,Innenlandsk lσnegjeld,232.52
4730,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-02-01,Innenlandsk lσnegjeld,236.81
4731,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-03-01,Innenlandsk lσnegjeld,238.527
4732,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-04-01,Innenlandsk lσnegjeld,239.086
4733,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-05-01,Innenlandsk lσnegjeld,241.818
4734,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-06-01,Innenlandsk lσnegjeld,242.932
4735,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-07-01,Innenlandsk lσnegjeld,246.097
4736,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-08-01,Innenlandsk lσnegjeld,244.225
4737,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-09-01,Innenlandsk lσnegjeld,245.029
4738,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-10-01,Innenlandsk lσnegjeld,247.33
4739,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-11-01,Innenlandsk lσnegjeld,251.758
4740,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2009-12-01,Innenlandsk lσnegjeld,257.852
4741,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-01-01,Innenlandsk lσnegjeld,260.774
4742,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-02-01,Innenlandsk lσnegjeld,264.623
4743,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-03-01,Innenlandsk lσnegjeld,270.042
4744,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-04-01,Innenlandsk lσnegjeld,271.899
4745,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-05-01,Innenlandsk lσnegjeld,274.18
4746,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-06-01,Innenlandsk lσnegjeld,277.805
4747,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-07-01,Innenlandsk lσnegjeld,277.957
4748,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-08-01,Innenlandsk lσnegjeld,277.714
4749,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-09-01,Innenlandsk lσnegjeld,279.081
4750,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-10-01,Innenlandsk lσnegjeld,281.763
4751,00 I alt,Kred02 Kommuneforvaltningen,LTOT Lσnegjeld i alt,2010-11-01,Innenlandsk lσnegjeld,288.427
