,currency,sector,credit_source,time,variable,value
10535,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1995-07-01,Innenlandsk lσnegjeld,11.854
10536,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1995-08-01,Innenlandsk lσnegjeld,12.266
10537,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1995-09-01,Innenlandsk lσnegjeld,12.925
10538,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1995-10-01,Innenlandsk lσnegjeld,13.0
10539,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1995-11-01,Innenlandsk lσnegjeld,13.319
10540,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1995-12-01,Innenlandsk lσnegjeld,13.26
10541,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-01-01,Innenlandsk lσnegjeld,13.061
10542,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-02-01,Innenlandsk lσnegjeld,12.756
10543,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-03-01,Innenlandsk lσnegjeld,12.886
10544,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-04-01,Innenlandsk lσnegjeld,13.307
10545,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-05-01,Innenlandsk lσnegjeld,13.489
10546,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-06-01,Innenlandsk lσnegjeld,13.491
10547,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-07-01,Innenlandsk lσnegjeld,13.75
10548,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-08-01,Innenlandsk lσnegjeld,13.868
10549,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-09-01,Innenlandsk lσnegjeld,14.09
10550,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-10-01,Innenlandsk lσnegjeld,14.397
10551,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-11-01,Innenlandsk lσnegjeld,14.657
10552,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1996-12-01,Innenlandsk lσnegjeld,15.135
10553,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-01-01,Innenlandsk lσnegjeld,15.118
10554,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-02-01,Innenlandsk lσnegjeld,15.245
10555,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-03-01,Innenlandsk lσnegjeld,15.544
10556,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-04-01,Innenlandsk lσnegjeld,15.701
10557,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-05-01,Innenlandsk lσnegjeld,15.973
10558,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-06-01,Innenlandsk lσnegjeld,16.484
10559,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-07-01,Innenlandsk lσnegjeld,16.704
10560,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-08-01,Innenlandsk lσnegjeld,16.992
10561,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-09-01,Innenlandsk lσnegjeld,17.243
10562,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-10-01,Innenlandsk lσnegjeld,17.852
10563,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-11-01,Innenlandsk lσnegjeld,18.213
10564,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1997-12-01,Innenlandsk lσnegjeld,19.497
10565,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-01-01,Innenlandsk lσnegjeld,19.477
10566,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-02-01,Innenlandsk lσnegjeld,19.818
10567,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-03-01,Innenlandsk lσnegjeld,20.308
10568,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-04-01,Innenlandsk lσnegjeld,20.668
10569,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-05-01,Innenlandsk lσnegjeld,21.032
10570,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-06-01,Innenlandsk lσnegjeld,22.456
10571,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-07-01,Innenlandsk lσnegjeld,22.558
10572,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-08-01,Innenlandsk lσnegjeld,23.39
10573,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-09-01,Innenlandsk lσnegjeld,23.746
10574,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-10-01,Innenlandsk lσnegjeld,23.984
10575,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-11-01,Innenlandsk lσnegjeld,24.497
10576,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1998-12-01,Innenlandsk lσnegjeld,24.563
10577,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-01-01,Innenlandsk lσnegjeld,24.774
10578,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-02-01,Innenlandsk lσnegjeld,25.259
10579,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-03-01,Innenlandsk lσnegjeld,25.318
10580,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-04-01,Innenlandsk lσnegjeld,25.638
10581,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-05-01,Innenlandsk lσnegjeld,26.006
10582,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-06-01,Innenlandsk lσnegjeld,26.155
10583,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-07-01,Innenlandsk lσnegjeld,26.171
10584,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-08-01,Innenlandsk lσnegjeld,26.171
10585,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-09-01,Innenlandsk lσnegjeld,26.343
10586,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-10-01,Innenlandsk lσnegjeld,29.324
10587,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-11-01,Innenlandsk lσnegjeld,29.971
10588,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,1999-12-01,Innenlandsk lσnegjeld,30.889
10589,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-01-01,Innenlandsk lσnegjeld,31.613
10590,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-02-01,Innenlandsk lσnegjeld,32.177
10591,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-03-01,Innenlandsk lσnegjeld,31.666
10592,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-04-01,Innenlandsk lσnegjeld,32.727
10593,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-05-01,Innenlandsk lσnegjeld,34.032
10594,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-06-01,Innenlandsk lσnegjeld,32.064
10595,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-07-01,Innenlandsk lσnegjeld,32.581
10596,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-08-01,Innenlandsk lσnegjeld,32.768
10597,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-09-01,Innenlandsk lσnegjeld,33.189
10598,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-10-01,Innenlandsk lσnegjeld,34.593
10599,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-11-01,Innenlandsk lσnegjeld,35.011
10600,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2000-12-01,Innenlandsk lσnegjeld,34.833
10601,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-01-01,Innenlandsk lσnegjeld,38.417
10602,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-02-01,Innenlandsk lσnegjeld,39.35
10603,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-03-01,Innenlandsk lσnegjeld,38.893
10604,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-04-01,Innenlandsk lσnegjeld,39.8
10605,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-05-01,Innenlandsk lσnegjeld,40.536
10606,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-06-01,Innenlandsk lσnegjeld,40.675
10607,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-07-01,Innenlandsk lσnegjeld,41.568
10608,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-08-01,Innenlandsk lσnegjeld,41.699
10609,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-09-01,Innenlandsk lσnegjeld,42.361
10610,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-10-01,Innenlandsk lσnegjeld,43.254
10611,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-11-01,Innenlandsk lσnegjeld,43.684
10612,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2001-12-01,Innenlandsk lσnegjeld,43.71
10613,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-01-01,Innenlandsk lσnegjeld,44.334
10614,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-02-01,Innenlandsk lσnegjeld,43.166
10615,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-03-01,Innenlandsk lσnegjeld,45.051
10616,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-04-01,Innenlandsk lσnegjeld,45.713
10617,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-05-01,Innenlandsk lσnegjeld,44.708
10618,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-06-01,Innenlandsk lσnegjeld,45.559
10619,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-07-01,Innenlandsk lσnegjeld,45.307
10620,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-08-01,Innenlandsk lσnegjeld,45.357
10621,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-09-01,Innenlandsk lσnegjeld,45.387
10622,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-10-01,Innenlandsk lσnegjeld,45.581
10623,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-11-01,Innenlandsk lσnegjeld,45.904
10624,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2002-12-01,Innenlandsk lσnegjeld,43.696
10625,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-01-01,Innenlandsk lσnegjeld,43.87
10626,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-02-01,Innenlandsk lσnegjeld,44.695
10627,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-03-01,Innenlandsk lσnegjeld,44.206
10628,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-04-01,Innenlandsk lσnegjeld,43.986
10629,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-05-01,Innenlandsk lσnegjeld,44.037
10630,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-06-01,Innenlandsk lσnegjeld,45.014
10631,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-07-01,Innenlandsk lσnegjeld,43.754
10632,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-08-01,Innenlandsk lσnegjeld,44.081
10633,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-09-01,Innenlandsk lσnegjeld,44.368
10634,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-10-01,Innenlandsk lσnegjeld,44.204
10635,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-11-01,Innenlandsk lσnegjeld,44.623
10636,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2003-12-01,Innenlandsk lσnegjeld,44.474
10637,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-01-01,Innenlandsk lσnegjeld,45.332
10638,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-02-01,Innenlandsk lσnegjeld,45.478
10639,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-03-01,Innenlandsk lσnegjeld,46.657
10640,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-04-01,Innenlandsk lσnegjeld,46.11
10641,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-05-01,Innenlandsk lσnegjeld,46.819
10642,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-06-01,Innenlandsk lσnegjeld,48.115
10643,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-07-01,Innenlandsk lσnegjeld,46.681
10644,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-08-01,Innenlandsk lσnegjeld,46.914
10645,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-09-01,Innenlandsk lσnegjeld,48.852
10646,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-10-01,Innenlandsk lσnegjeld,48.277
10647,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-11-01,Innenlandsk lσnegjeld,48.229
10648,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2004-12-01,Innenlandsk lσnegjeld,50.185
10649,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-01-01,Innenlandsk lσnegjeld,47.351
10650,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-02-01,Innenlandsk lσnegjeld,48.513
10651,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-03-01,Innenlandsk lσnegjeld,48.898
10652,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-04-01,Innenlandsk lσnegjeld,49.938
10653,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-05-01,Innenlandsk lσnegjeld,50.711
10654,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-06-01,Innenlandsk lσnegjeld,51.686
10655,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-07-01,Innenlandsk lσnegjeld,52.297
10656,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-08-01,Innenlandsk lσnegjeld,51.828
10657,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-09-01,Innenlandsk lσnegjeld,53.093
10658,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-10-01,Innenlandsk lσnegjeld,54.341
10659,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-11-01,Innenlandsk lσnegjeld,55.24
10660,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2005-12-01,Innenlandsk lσnegjeld,56.185
10661,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-01-01,Innenlandsk lσnegjeld,50.241
10662,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-02-01,Innenlandsk lσnegjeld,51.081
10663,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-03-01,Innenlandsk lσnegjeld,51.908
10664,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-04-01,Innenlandsk lσnegjeld,53.326
10665,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-05-01,Innenlandsk lσnegjeld,54.13
10666,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-06-01,Innenlandsk lσnegjeld,56.201
10667,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-07-01,Innenlandsk lσnegjeld,55.833
10668,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-08-01,Innenlandsk lσnegjeld,55.991
10669,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-09-01,Innenlandsk lσnegjeld,57.206
10670,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-10-01,Innenlandsk lσnegjeld,59.1
10671,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-11-01,Innenlandsk lσnegjeld,60.316
10672,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2006-12-01,Innenlandsk lσnegjeld,62.034
10673,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-01-01,Innenlandsk lσnegjeld,61.898
10674,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-02-01,Innenlandsk lσnegjeld,63.209
10675,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-03-01,Innenlandsk lσnegjeld,64.119
10676,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-04-01,Innenlandsk lσnegjeld,64.554
10677,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-05-01,Innenlandsk lσnegjeld,65.952
10678,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-06-01,Innenlandsk lσnegjeld,66.789
10679,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-07-01,Innenlandsk lσnegjeld,66.695
10680,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-08-01,Innenlandsk lσnegjeld,67.898
10681,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-09-01,Innenlandsk lσnegjeld,68.471
10682,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-10-01,Innenlandsk lσnegjeld,68.053
10683,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-11-01,Innenlandsk lσnegjeld,68.32
10684,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2007-12-01,Innenlandsk lσnegjeld,68.927
10685,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-01-01,Innenlandsk lσnegjeld,67.389
10686,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-02-01,Innenlandsk lσnegjeld,70.021
10687,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-03-01,Innenlandsk lσnegjeld,71.79
10688,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-04-01,Innenlandsk lσnegjeld,72.188
10689,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-05-01,Innenlandsk lσnegjeld,71.962
10690,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-06-01,Innenlandsk lσnegjeld,74.022
10691,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-07-01,Innenlandsk lσnegjeld,73.535
10692,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-08-01,Innenlandsk lσnegjeld,74.509
10693,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-09-01,Innenlandsk lσnegjeld,74.876
10694,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-10-01,Innenlandsk lσnegjeld,75.864
10695,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-11-01,Innenlandsk lσnegjeld,76.038
10696,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2008-12-01,Innenlandsk lσnegjeld,75.949
10697,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-01-01,Innenlandsk lσnegjeld,75.165
10698,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-02-01,Innenlandsk lσnegjeld,74.894
10699,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-03-01,Innenlandsk lσnegjeld,73.874
10700,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-04-01,Innenlandsk lσnegjeld,73.343
10701,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-05-01,Innenlandsk lσnegjeld,70.752
10702,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-06-01,Innenlandsk lσnegjeld,73.429
10703,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-07-01,Innenlandsk lσnegjeld,71.028
10704,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-08-01,Innenlandsk lσnegjeld,70.726
10705,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-09-01,Innenlandsk lσnegjeld,70.769
10706,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-10-01,Innenlandsk lσnegjeld,70.073
10707,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-11-01,Innenlandsk lσnegjeld,69.534
10708,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2009-12-01,Innenlandsk lσnegjeld,68.632
10709,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-01-01,Innenlandsk lσnegjeld,68.819
10710,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-02-01,Innenlandsk lσnegjeld,69.293
10711,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-03-01,Innenlandsk lσnegjeld,68.511
10712,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-04-01,Innenlandsk lσnegjeld,68.311
10713,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-05-01,Innenlandsk lσnegjeld,68.611
10714,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-06-01,Innenlandsk lσnegjeld,69.447
10715,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-07-01,Innenlandsk lσnegjeld,68.253
10716,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-08-01,Innenlandsk lσnegjeld,68.659
10717,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-09-01,Innenlandsk lσnegjeld,52.049
10718,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-10-01,Innenlandsk lσnegjeld,52.004
10719,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-11-01,Innenlandsk lσnegjeld,52.316
10720,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2010-12-01,Innenlandsk lσnegjeld,51.113
10721,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-01-01,Innenlandsk lσnegjeld,50.227
10722,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-02-01,Innenlandsk lσnegjeld,50.495
10723,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-03-01,Innenlandsk lσnegjeld,50.78
10724,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-04-01,Innenlandsk lσnegjeld,49.412
10725,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-05-01,Innenlandsk lσnegjeld,50.456
10726,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-06-01,Innenlandsk lσnegjeld,51.058
10727,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-07-01,Innenlandsk lσnegjeld,50.711
10728,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-08-01,Innenlandsk lσnegjeld,50.334
10729,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-09-01,Innenlandsk lσnegjeld,51.37
10730,00 I alt,Kred03 Ikke-finansielle foretak,L204 Lσn fra finansieringsforetak,2011-10-01,Innenlandsk lσnegjeld,51.326
