,currency,sector,credit_source,time,variable,value
16451,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-11-01,Innenlandsk lσnegjeld,95.316
16452,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1993-12-01,Innenlandsk lσnegjeld,96.076
16453,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-01-01,Innenlandsk lσnegjeld,97.306
16454,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-02-01,Innenlandsk lσnegjeld,96.724
16455,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-03-01,Innenlandsk lσnegjeld,96.269
16456,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-04-01,Innenlandsk lσnegjeld,95.841
16457,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-05-01,Innenlandsk lσnegjeld,95.094
16458,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-06-01,Innenlandsk lσnegjeld,127.644
16459,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-07-01,Innenlandsk lσnegjeld,126.902
16460,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-08-01,Innenlandsk lσnegjeld,127.031
16461,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-09-01,Innenlandsk lσnegjeld,129.078
16462,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-10-01,Innenlandsk lσnegjeld,129.011
16463,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-11-01,Innenlandsk lσnegjeld,128.811
16464,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1994-12-01,Innenlandsk lσnegjeld,128.084
16465,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-01-01,Innenlandsk lσnegjeld,128.536
16466,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-02-01,Innenlandsk lσnegjeld,128.97
16467,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-03-01,Innenlandsk lσnegjeld,128.267
16468,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-04-01,Innenlandsk lσnegjeld,127.711
16469,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-05-01,Innenlandsk lσnegjeld,127.153
16470,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-06-01,Innenlandsk lσnegjeld,126.545
16471,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-07-01,Innenlandsk lσnegjeld,125.9
16472,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-08-01,Innenlandsk lσnegjeld,126.846
16473,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-09-01,Innenlandsk lσnegjeld,127.43
16474,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-10-01,Innenlandsk lσnegjeld,127.133
16475,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-11-01,Innenlandsk lσnegjeld,126.838
16476,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1995-12-01,Innenlandsk lσnegjeld,126.069
16477,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-01-01,Innenlandsk lσnegjeld,127.57
16478,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-02-01,Innenlandsk lσnegjeld,126.207
16479,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-03-01,Innenlandsk lσnegjeld,125.106
16480,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-04-01,Innenlandsk lσnegjeld,124.275
16481,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-05-01,Innenlandsk lσnegjeld,124.096
16482,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-06-01,Innenlandsk lσnegjeld,123.319
16483,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-07-01,Innenlandsk lσnegjeld,122.707
16484,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-08-01,Innenlandsk lσnegjeld,123.475
16485,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-09-01,Innenlandsk lσnegjeld,124.272
16486,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-10-01,Innenlandsk lσnegjeld,124.472
16487,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-11-01,Innenlandsk lσnegjeld,123.339
16488,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1996-12-01,Innenlandsk lσnegjeld,123.139
16489,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-01-01,Innenlandsk lσnegjeld,125.088
16490,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-02-01,Innenlandsk lσnegjeld,124.826
16491,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-03-01,Innenlandsk lσnegjeld,124.219
16492,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-04-01,Innenlandsk lσnegjeld,123.816
16493,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-05-01,Innenlandsk lσnegjeld,122.407
16494,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-06-01,Innenlandsk lσnegjeld,121.272
16495,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-07-01,Innenlandsk lσnegjeld,121.183
16496,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-08-01,Innenlandsk lσnegjeld,121.728
16497,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-09-01,Innenlandsk lσnegjeld,121.526
16498,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-10-01,Innenlandsk lσnegjeld,121.804
16499,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-11-01,Innenlandsk lσnegjeld,121.716
16500,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1997-12-01,Innenlandsk lσnegjeld,121.763
16501,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-01-01,Innenlandsk lσnegjeld,124.177
16502,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-02-01,Innenlandsk lσnegjeld,123.936
16503,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-03-01,Innenlandsk lσnegjeld,124.485
16504,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-04-01,Innenlandsk lσnegjeld,124.344
16505,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-05-01,Innenlandsk lσnegjeld,124.073
16506,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-06-01,Innenlandsk lσnegjeld,124.263
16507,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-07-01,Innenlandsk lσnegjeld,124.307
16508,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-08-01,Innenlandsk lσnegjeld,125.164
16509,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-09-01,Innenlandsk lσnegjeld,126.151
16510,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-10-01,Innenlandsk lσnegjeld,126.892
16511,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-11-01,Innenlandsk lσnegjeld,126.77
16512,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1998-12-01,Innenlandsk lσnegjeld,128.148
16513,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-01-01,Innenlandsk lσnegjeld,130.68
16514,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-02-01,Innenlandsk lσnegjeld,130.702
16515,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-03-01,Innenlandsk lσnegjeld,131.005
16516,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-04-01,Innenlandsk lσnegjeld,131.203
16517,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-05-01,Innenlandsk lσnegjeld,130.847
16518,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-06-01,Innenlandsk lσnegjeld,130.553
16519,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-07-01,Innenlandsk lσnegjeld,130.629
16520,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-08-01,Innenlandsk lσnegjeld,131.443
16521,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-09-01,Innenlandsk lσnegjeld,132.835
16522,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-10-01,Innenlandsk lσnegjeld,133.191
16523,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-11-01,Innenlandsk lσnegjeld,132.849
16524,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,1999-12-01,Innenlandsk lσnegjeld,133.958
16525,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-01-01,Innenlandsk lσnegjeld,136.25
16526,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-02-01,Innenlandsk lσnegjeld,136.072
16527,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-03-01,Innenlandsk lσnegjeld,136.478
16528,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-04-01,Innenlandsk lσnegjeld,136.598
16529,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-05-01,Innenlandsk lσnegjeld,137.736
16530,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-06-01,Innenlandsk lσnegjeld,137.821
16531,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-07-01,Innenlandsk lσnegjeld,137.086
16532,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-08-01,Innenlandsk lσnegjeld,137.925
16533,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-09-01,Innenlandsk lσnegjeld,139.171
16534,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-10-01,Innenlandsk lσnegjeld,139.071
16535,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-11-01,Innenlandsk lσnegjeld,139.024
16536,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2000-12-01,Innenlandsk lσnegjeld,139.376
16537,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-01-01,Innenlandsk lσnegjeld,143.387
16538,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-02-01,Innenlandsk lσnegjeld,144.072
16539,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-03-01,Innenlandsk lσnegjeld,144.643
16540,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-04-01,Innenlandsk lσnegjeld,145.244
16541,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-05-01,Innenlandsk lσnegjeld,145.082
16542,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-06-01,Innenlandsk lσnegjeld,146.308
16543,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-07-01,Innenlandsk lσnegjeld,145.051
16544,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-08-01,Innenlandsk lσnegjeld,145.888
16545,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-09-01,Innenlandsk lσnegjeld,147.44
16546,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-10-01,Innenlandsk lσnegjeld,148.419
16547,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-11-01,Innenlandsk lσnegjeld,148.288
16548,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2001-12-01,Innenlandsk lσnegjeld,148.536
16549,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-01-01,Innenlandsk lσnegjeld,151.186
16550,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-02-01,Innenlandsk lσnegjeld,151.687
16551,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-03-01,Innenlandsk lσnegjeld,152.382
16552,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-04-01,Innenlandsk lσnegjeld,152.849
16553,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-05-01,Innenlandsk lσnegjeld,152.535
16554,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-06-01,Innenlandsk lσnegjeld,152.374
16555,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-07-01,Innenlandsk lσnegjeld,152.581
16556,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-08-01,Innenlandsk lσnegjeld,153.357
16557,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-09-01,Innenlandsk lσnegjeld,154.897
16558,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-10-01,Innenlandsk lσnegjeld,155.831
16559,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-11-01,Innenlandsk lσnegjeld,155.263
16560,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2002-12-01,Innenlandsk lσnegjeld,156.034
16561,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-01-01,Innenlandsk lσnegjeld,158.034
16562,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-02-01,Innenlandsk lσnegjeld,158.356
16563,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-03-01,Innenlandsk lσnegjeld,159.075
16564,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-04-01,Innenlandsk lσnegjeld,159.314
16565,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-05-01,Innenlandsk lσnegjeld,159.077
16566,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-06-01,Innenlandsk lσnegjeld,158.774
16567,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-07-01,Innenlandsk lσnegjeld,157.699
16568,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-08-01,Innenlandsk lσnegjeld,158.312
16569,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-09-01,Innenlandsk lσnegjeld,159.067
16570,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-10-01,Innenlandsk lσnegjeld,158.978
16571,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-11-01,Innenlandsk lσnegjeld,158.26
16572,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2003-12-01,Innenlandsk lσnegjeld,158.509
16573,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-01-01,Innenlandsk lσnegjeld,158.953
16574,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-02-01,Innenlandsk lσnegjeld,158.997
16575,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-03-01,Innenlandsk lσnegjeld,158.364
16576,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-04-01,Innenlandsk lσnegjeld,158.481
16577,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-05-01,Innenlandsk lσnegjeld,158.032
16578,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-06-01,Innenlandsk lσnegjeld,158.393
16579,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-07-01,Innenlandsk lσnegjeld,157.907
16580,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-08-01,Innenlandsk lσnegjeld,158.032
16581,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-09-01,Innenlandsk lσnegjeld,158.046
16582,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-10-01,Innenlandsk lσnegjeld,158.145
16583,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-11-01,Innenlandsk lσnegjeld,157.762
16584,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2004-12-01,Innenlandsk lσnegjeld,158.574
16585,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-01-01,Innenlandsk lσnegjeld,161.12
16586,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-02-01,Innenlandsk lσnegjeld,160.891
16587,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-03-01,Innenlandsk lσnegjeld,160.79
16588,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-04-01,Innenlandsk lσnegjeld,161.383
16589,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-05-01,Innenlandsk lσnegjeld,161.668
16590,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-06-01,Innenlandsk lσnegjeld,161.318
16591,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-07-01,Innenlandsk lσnegjeld,160.656
16592,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-08-01,Innenlandsk lσnegjeld,161.75
16593,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-09-01,Innenlandsk lσnegjeld,160.818
16594,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-10-01,Innenlandsk lσnegjeld,162.0
16595,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-11-01,Innenlandsk lσnegjeld,162.302
16596,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2005-12-01,Innenlandsk lσnegjeld,163.767
16597,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-01-01,Innenlandsk lσnegjeld,165.906
16598,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-02-01,Innenlandsk lσnegjeld,166.323
16599,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-03-01,Innenlandsk lσnegjeld,167.436
16600,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-04-01,Innenlandsk lσnegjeld,167.218
16601,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-05-01,Innenlandsk lσnegjeld,167.199
16602,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-06-01,Innenlandsk lσnegjeld,166.842
16603,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-07-01,Innenlandsk lσnegjeld,166.721
16604,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-08-01,Innenlandsk lσnegjeld,167.023
16605,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-09-01,Innenlandsk lσnegjeld,166.269
16606,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-10-01,Innenlandsk lσnegjeld,167.344
16607,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-11-01,Innenlandsk lσnegjeld,167.33
16608,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2006-12-01,Innenlandsk lσnegjeld,168.014
16609,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-01-01,Innenlandsk lσnegjeld,169.12
16610,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-02-01,Innenlandsk lσnegjeld,169.445
16611,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-03-01,Innenlandsk lσnegjeld,167.959
16612,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-04-01,Innenlandsk lσnegjeld,168.578
16613,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-05-01,Innenlandsk lσnegjeld,168.581
16614,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-06-01,Innenlandsk lσnegjeld,168.493
16615,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-07-01,Innenlandsk lσnegjeld,168.459
16616,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-08-01,Innenlandsk lσnegjeld,167.507
16617,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-09-01,Innenlandsk lσnegjeld,169.299
16618,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-10-01,Innenlandsk lσnegjeld,170.268
16619,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-11-01,Innenlandsk lσnegjeld,170.505
16620,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2007-12-01,Innenlandsk lσnegjeld,170.92
16621,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-01-01,Innenlandsk lσnegjeld,173.809
16622,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-02-01,Innenlandsk lσnegjeld,173.984
16623,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-03-01,Innenlandsk lσnegjeld,173.891
16624,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-04-01,Innenlandsk lσnegjeld,173.649
16625,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-05-01,Innenlandsk lσnegjeld,174.033
16626,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-06-01,Innenlandsk lσnegjeld,173.822
16627,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-07-01,Innenlandsk lσnegjeld,173.802
16628,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-08-01,Innenlandsk lσnegjeld,173.134
16629,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-09-01,Innenlandsk lσnegjeld,174.659
16630,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-10-01,Innenlandsk lσnegjeld,176.057
16631,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-11-01,Innenlandsk lσnegjeld,176.639
16632,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2008-12-01,Innenlandsk lσnegjeld,177.142
16633,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-01-01,Innenlandsk lσnegjeld,179.886
16634,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-02-01,Innenlandsk lσnegjeld,180.793
16635,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-03-01,Innenlandsk lσnegjeld,180.761
16636,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-04-01,Innenlandsk lσnegjeld,181.805
16637,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-05-01,Innenlandsk lσnegjeld,182.336
16638,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-06-01,Innenlandsk lσnegjeld,182.132
16639,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-07-01,Innenlandsk lσnegjeld,181.887
16640,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-08-01,Innenlandsk lσnegjeld,181.034
16641,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-09-01,Innenlandsk lσnegjeld,182.658
16642,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-10-01,Innenlandsk lσnegjeld,184.152
16643,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-11-01,Innenlandsk lσnegjeld,184.536
16644,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2009-12-01,Innenlandsk lσnegjeld,185.451
16645,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-01-01,Innenlandsk lσnegjeld,188.56
16646,00 I alt,Kred04 Husholdninger mv.,L201 Lσn fra statlige lσneinstitutter,2010-02-01,Innenlandsk lσnegjeld,189.003
